1.247336362013069788e+02 1.677954403512776471e+00
1.272792206135785449e+02 1.263284759996490925e+00
1.298248050258501110e+02 1.065799563359420388e+00
1.323703894381216912e+02 1.395956715862770814e+00
1.349159738503932715e+02 1.180981583253614797e+00
1.374615582626648234e+02 1.400183777637657778e+00
1.400071426749364036e+02 1.171681426399935111e+00
1.425527270872079839e+02 1.317011216139060803e+00
1.450983114994795358e+02 1.303741663227039327e+00
1.476438959117511160e+02 1.122072982615273329e+00
1.501894803240226963e+02 1.138857051303746815e+00
1.527350647362942482e+02 1.182573968474709636e+00
1.552806491485658285e+02 1.259591962351676919e+00
1.578262335608374087e+02 1.115214607813622472e+00
1.603718179731089606e+02 1.079668887872361038e+00
1.629174023853805409e+02 1.178703741977782826e+00
1.654629867976521211e+02 1.072833807658110761e+00
1.680085712099236730e+02 1.074111462705094056e+00
1.705541556221952533e+02 1.187008794465078676e+00
1.730997400344668335e+02 9.805257814596589627e-01
1.756453244467383854e+02 8.728716692085373152e-01
1.781909088590099657e+02 1.048466881192507971e+00
1.807364932712815460e+02 1.072222869055635686e+00
1.832820776835530978e+02 9.477577670998217352e-01
1.858276620958246781e+02 1.106102007277796062e+00
1.883732465080962584e+02 9.909985969150105767e-01
1.909188309203678102e+02 9.773280784721951608e-01
1.934644153326393905e+02 8.279120717935659624e-01
1.960099997449109708e+02 9.039348716032115094e-01
1.985555841571825226e+02 8.554925901006047440e-01
2.011011685694541029e+02 9.402509898207227490e-01
2.036467529817256832e+02 8.729297918857032990e-01
2.061923373939972350e+02 6.836678721650200075e-01
2.087379218062688153e+02 7.586092382300394510e-01
2.112835062185403956e+02 6.912495152661323194e-01
2.138290906308119474e+02 6.190973177350236334e-01
2.163746750430835277e+02 7.547844991404301096e-01
2.189202594553551080e+02 7.179595930844601126e-01
2.214658438676266599e+02 7.036190246940213777e-01
2.240114282798982401e+02 7.182123972129733636e-01
2.265570126921698204e+02 6.570459864779355508e-01
2.291025971044413723e+02 7.087810971811067118e-01
2.316481815167129525e+02 6.621589411204286124e-01
2.341937659289845328e+02 6.364444407643954360e-01
2.367393503412560847e+02 5.865215955434022188e-01
2.392849347535276650e+02 6.871024814652424428e-01
2.418305191657992452e+02 5.282854815146185157e-01
2.443761035780707971e+02 5.752756851715820074e-01
2.469216879903423774e+02 5.171060922461894194e-01
2.494672724026139576e+02 5.284942969518574563e-01
2.520128568148855379e+02 4.658459185101954114e-01
2.545584412271570898e+02 4.927891514480642887e-01
2.571040256394286416e+02 4.522340158875771121e-01
2.596496100517002219e+02 4.451142924879890606e-01
2.621951944639718022e+02 4.954686317225140968e-01
2.647407788762433825e+02 4.778507588578089216e-01
2.672863632885149627e+02 4.745547523915675803e-01
2.698319477007865430e+02 4.545879924309111919e-01
2.723775321130580664e+02 4.011309255934854545e-01
2.749231165253296467e+02 4.006808295800265429e-01
2.774687009376012270e+02 3.680801104805683788e-01
2.800142853498728073e+02 3.917392046325625099e-01
2.825598697621443876e+02 3.533476011176052145e-01
2.851054541744159678e+02 3.621380181394683873e-01
2.876510385866874913e+02 3.146541119678606391e-01
2.901966229989590715e+02 3.050634812557203035e-01
2.927422074112306518e+02 3.389652616047135747e-01
2.952877918235022321e+02 2.886731830788549225e-01
2.978333762357738124e+02 3.099904710024363186e-01
3.003789606480453926e+02 2.917573287731597409e-01
3.029245450603169161e+02 3.123328334939244333e-01
3.054701294725884964e+02 2.615988227736337768e-01
3.080157138848600766e+02 2.133383897163166343e-01
3.105612982971316569e+02 2.272286611733938533e-01
3.131068827094032372e+02 2.006520376371782044e-01
3.156524671216748175e+02 2.216735867858352083e-01
3.181980515339463409e+02 2.190918271626985381e-01
3.207436359462179212e+02 1.853061376409343708e-01
3.232892203584895015e+02 2.103486547772411563e-01
3.258348047707610817e+02 1.754394984489293652e-01
3.283803891830326620e+02 1.789327543963988021e-01
3.309259735953042423e+02 1.840423185475015821e-01
3.334715580075758226e+02 1.713271355688801845e-01
3.360171424198473460e+02 1.475774600959456062e-01
3.385627268321189263e+02 1.648059509043705850e-01
3.411083112443905065e+02 1.514976317091177582e-01
3.436538956566620868e+02 1.490207350835841549e-01
3.461994800689336671e+02 1.245348369425692964e-01
3.487450644812052474e+02 1.328307084918578795e-01
3.512906488934767708e+02 1.240467564705168002e-01
3.538362333057483511e+02 1.082792599754936053e-01
3.563818177180199314e+02 1.215846627745178626e-01
3.589274021302915116e+02 1.057382930234656709e-01
3.614729865425630919e+02 9.886074385475371318e-02
3.640185709548346722e+02 9.752965766787466406e-02
3.665641553671061956e+02 8.898954659927812982e-02
3.691097397793777759e+02 9.005956183801425152e-02
3.716553241916493562e+02 9.168900939536822614e-02
3.742009086039209365e+02 8.501480640169407910e-02
3.767464930161925167e+02 8.840060457597674615e-02
3.792920774284640970e+02 8.340944386539408950e-02
3.818376618407356204e+02 7.812198930367719729e-02
3.843832462530072007e+02 7.720658504720816218e-02
3.869288306652787810e+02 7.456876196093265019e-02
3.894744150775503613e+02 6.648417104363088526e-02
3.920199994898219416e+02 6.843481224123566797e-02
3.945655839020935218e+02 6.387296114256953150e-02
3.971111683143650453e+02 6.689714474796763788e-02
3.996567527266366255e+02 6.752950437679200446e-02
4.022023371389082058e+02 6.291564033221291874e-02
4.047479215511797861e+02 6.368558634528929951e-02
4.072935059634513664e+02 5.979465778544849203e-02
4.098390903757229466e+02 5.466359951669109984e-02
4.123846747879944701e+02 6.162825331698075504e-02
4.149302592002660504e+02 6.418146400697054277e-02
4.174758436125376306e+02 6.066460461521921976e-02
4.200214280248092109e+02 5.422119409484454228e-02
4.225670124370807912e+02 6.128802671507273259e-02
4.251125968493523715e+02 6.150505555184607176e-02
4.276581812616238949e+02 6.340977415410645190e-02
4.302037656738954752e+02 6.044291384859015043e-02
4.327493500861670555e+02 6.052582758092598519e-02
4.352949344984386357e+02 5.779085772400129051e-02
4.378405189107102160e+02 5.926564645410359322e-02
4.403861033229817963e+02 5.053322869577374366e-02
4.429316877352533197e+02 5.077698603543578243e-02
4.454772721475249000e+02 6.130511198362480901e-02
4.480228565597964803e+02 5.686120653965952287e-02
4.505684409720680605e+02 5.643695777102940292e-02
4.531140253843396408e+02 5.471718840870364031e-02
4.556596097966112211e+02 5.919918535284750954e-02
4.582051942088827445e+02 6.172965159479412017e-02
4.607507786211543248e+02 5.418277453429611035e-02
4.632963630334259051e+02 5.323631608626709644e-02
4.658419474456974854e+02 5.765110032814604879e-02
4.683875318579690656e+02 5.622127926011624699e-02
4.709331162702406459e+02 5.407794146895263110e-02
4.734787006825121694e+02 5.829717644322564979e-02
4.760242850947837496e+02 5.972663981413337680e-02
4.785698695070553299e+02 6.149640469597336678e-02
4.811154539193269102e+02 5.818076773762854287e-02
4.836610383315984905e+02 6.000714129466621499e-02
4.862066227438700707e+02 5.184431956294775073e-02
4.887522071561415942e+02 5.819806085064503642e-02
4.912977915684131744e+02 5.966979160793080966e-02
4.938433759806847547e+02 6.435369584058167614e-02
4.963889603929563350e+02 5.767179337177305576e-02
4.989345448052279153e+02 5.632858374336549567e-02
5.014801292174994956e+02 5.992939123385462863e-02
5.040257136297710758e+02 6.292571616037771765e-02
5.065712980420425993e+02 5.947913867392864984e-02
5.091168824543141795e+02 6.033527953494844526e-02
5.116624668665857598e+02 6.700261016949216053e-02
5.142080512788572833e+02 4.791664464119417544e-02
5.167536356911289204e+02 5.614501143287363438e-02
5.192992201034004438e+02 5.480509560848358802e-02
5.218448045156720809e+02 5.770419322964645548e-02
5.243903889279436044e+02 5.351822287372306336e-02
5.269359733402152415e+02 5.598381566155961886e-02
5.294815577524867649e+02 5.883440885595309783e-02
5.320271421647582883e+02 5.396022707588871148e-02
5.345727265770299255e+02 5.102277614775219128e-02
5.371183109893014489e+02 5.909652065815582112e-02
5.396638954015730860e+02 5.389419018616257995e-02
5.422094798138446095e+02 5.603329341110677153e-02
5.447550642261161329e+02 5.463297513532427291e-02
5.473006486383877700e+02 4.894266587304468147e-02
5.498462330506592934e+02 5.043491914166671475e-02
5.523918174629309306e+02 5.062433589263499317e-02
5.549374018752024540e+02 5.262262332332785092e-02
5.574829862874740911e+02 4.860487510899252905e-02
5.600285706997456145e+02 4.657173777310547047e-02
5.625741551120171380e+02 4.878442499520953962e-02
5.651197395242887751e+02 4.520910560961348412e-02
5.676653239365602985e+02 4.867228160529742109e-02
5.702109083488319357e+02 4.959806724942687761e-02
5.727564927611034591e+02 4.766034035213766867e-02
5.753020771733749825e+02 4.810507596654674256e-02
5.778476615856466196e+02 4.249238753889755110e-02
5.803932459979181431e+02 4.726328915868225483e-02
5.829388304101897802e+02 4.290361987900139645e-02
5.854844148224613036e+02 4.524516723717016131e-02
5.880299992347329407e+02 3.800275755188953219e-02
5.905755836470044642e+02 4.562423144899078326e-02
5.931211680592759876e+02 3.905136470649204355e-02
5.956667524715476247e+02 3.808291900769034122e-02
5.982123368838191482e+02 4.080018751981211861e-02
6.007579212960907853e+02 3.623532003592505601e-02
6.033035057083623087e+02 3.781479281058879732e-02
6.058490901206338322e+02 3.710695240956786434e-02
6.083946745329054693e+02 3.300560934996820545e-02
6.109402589451769927e+02 3.395911080863569381e-02
6.134858433574486298e+02 3.546671215869932892e-02
6.160314277697201533e+02 3.165713483923310312e-02
6.185770121819917904e+02 3.224355137932343601e-02
6.211225965942633138e+02 3.409137089684787653e-02
6.236681810065348373e+02 2.972466385323258714e-02
6.262137654188064744e+02 3.399711388986569049e-02
6.287593498310779978e+02 3.276203084884676819e-02
6.313049342433496349e+02 2.985929005790035826e-02
6.338505186556211584e+02 2.800159620589905834e-02
6.363961030678926818e+02 3.072897172515597769e-02
6.389416874801643189e+02 2.660416218770736071e-02
6.414872718924358423e+02 2.934227021486844264e-02
6.440328563047074795e+02 2.773942660708956370e-02
6.465784407169790029e+02 2.654194127510892121e-02
6.491240251292506400e+02 2.716986703057708633e-02
6.516696095415221635e+02 2.507741100017718550e-02
6.542151939537936869e+02 2.698058262787815867e-02
6.567607783660653240e+02 2.585576719678557567e-02
6.593063627783368474e+02 2.531197007465622525e-02
6.618519471906084846e+02 2.607976245789769831e-02
6.643975316028800080e+02 2.474244971981894026e-02
6.669431160151516451e+02 2.315775141488385022e-02
6.694887004274231685e+02 2.441523117483964181e-02
6.720342848396946920e+02 2.228510590404797140e-02
6.745798692519663291e+02 2.323039127065195872e-02
6.771254536642378525e+02 2.380570084296974864e-02
6.796710380765094897e+02 2.267281247309781145e-02
6.822166224887810131e+02 2.197023588980717354e-02
6.847622069010525365e+02 2.225810078789142513e-02
6.873077913133241736e+02 2.377000527062345797e-02
6.898533757255956971e+02 2.142995638661153446e-02
6.923989601378673342e+02 2.231604920430150726e-02
6.949445445501388576e+02 2.117043104054597627e-02
6.974901289624104948e+02 2.028883912943707513e-02
7.000357133746820182e+02 2.264043028155155596e-02
7.025812977869535416e+02 2.421019895429326468e-02
7.051268821992251787e+02 2.295645834782701969e-02
7.076724666114967022e+02 2.229319019427346976e-02
7.102180510237683393e+02 2.434525902211729861e-02
7.127636354360398627e+02 2.235840326828767918e-02
7.153092198483113862e+02 2.166569009379972974e-02
7.178548042605830233e+02 2.232230179893868530e-02
7.204003886728545467e+02 1.998063154508298786e-02
7.229459730851261838e+02 2.389891515008560688e-02
7.254915574973977073e+02 2.352155687282028035e-02
7.280371419096693444e+02 2.205889710881358406e-02
7.305827263219408678e+02 2.397398952426072621e-02
7.331283107342123913e+02 2.384403973064974994e-02
7.356738951464840284e+02 2.371112536166895823e-02
7.382194795587555518e+02 2.261281150463564926e-02
7.407650639710271889e+02 2.507396590453816326e-02
7.433106483832987124e+02 2.334375651031713947e-02
7.458562327955702358e+02 2.322533031140285378e-02
7.484018172078418729e+02 2.245024616270287904e-02
7.509474016201133963e+02 2.418879992065735632e-02
7.534929860323850335e+02 2.432892514378828114e-02
7.560385704446565569e+02 2.354433617181265689e-02
7.585841548569281940e+02 2.222723672837864997e-02
7.611297392691997175e+02 2.209066462168282272e-02
7.636753236814712409e+02 2.296523930174201866e-02
7.662209080937428780e+02 2.237056458705760989e-02
7.687664925060144014e+02 2.337245902413803353e-02
7.713120769182860386e+02 2.263358777928332552e-02
7.738576613305575620e+02 2.368422014858715188e-02
7.764032457428290854e+02 2.339909271530769483e-02
7.789488301551007225e+02 2.445096849902688232e-02
7.814944145673722460e+02 2.274927824250357056e-02
7.840399989796438831e+02 2.221022647278141082e-02
7.865855833919154065e+02 2.434382076777514767e-02
7.891311678041870437e+02 2.402806938339954734e-02
7.916767522164585671e+02 2.349552066025617503e-02
7.942223366287300905e+02 2.261977195422702758e-02
7.967679210410017276e+02 2.365220943656733132e-02
7.993135054532732511e+02 2.302906636555804992e-02
8.018590898655448882e+02 2.466497297004008674e-02
8.044046742778164116e+02 2.463282877046978070e-02
8.069502586900879351e+02 2.372964046912993258e-02
8.094958431023595722e+02 2.402211669499254229e-02
8.120414275146310956e+02 2.250127573252148905e-02
8.145870119269027327e+02 2.181102058000635932e-02
8.171325963391742562e+02 2.075599581346453809e-02
8.196781807514458933e+02 2.259498886900291117e-02
8.222237651637174167e+02 2.282129015693972612e-02
8.247693495759889402e+02 2.276318955846449651e-02
8.273149339882605773e+02 2.231715979861542687e-02
8.298605184005321007e+02 2.121293799683324210e-02
8.324061028128037378e+02 2.356774602305634556e-02
8.349516872250752613e+02 2.086092533875998078e-02
8.374972716373468984e+02 2.169410201218048562e-02
8.400428560496184218e+02 2.078856757083129281e-02
8.425884404618899453e+02 2.100235140721535415e-02
8.451340248741615824e+02 2.145914026785526035e-02
8.476796092864331058e+02 2.205863086599992029e-02
8.502251936987047429e+02 1.997719575759235311e-02
8.527707781109762664e+02 1.841795022980841426e-02
8.553163625232477898e+02 2.153906620394335780e-02
8.578619469355194269e+02 1.886535377482918135e-02
8.604075313477909503e+02 1.837359457406608984e-02
8.629531157600625875e+02 1.957324634006229677e-02
8.654987001723341109e+02 1.808694451246452978e-02
8.680442845846057480e+02 1.828054559936485163e-02
8.705898689968772715e+02 1.763722920490980173e-02
8.731354534091487949e+02 1.839860720211786149e-02
8.756810378214204320e+02 1.656366142838468572e-02
8.782266222336919554e+02 1.625137422698066242e-02
8.807722066459635926e+02 1.717907515818539038e-02
8.833177910582351160e+02 1.636460205276461452e-02
8.858633754705066394e+02 1.602328862874871293e-02
8.884089598827782766e+02 1.450253044145008094e-02
8.909545442950498000e+02 1.508235558754432264e-02
8.935001287073214371e+02 1.476857183982532504e-02
8.960457131195929605e+02 1.521832635888080432e-02
8.985912975318645977e+02 1.523438283996188247e-02
9.011368819441361211e+02 1.343526718371296745e-02
9.036824663564076445e+02 1.310737092323070903e-02
9.062280507686792816e+02 1.368283555788305655e-02
9.087736351809508051e+02 1.391733290883170361e-02
9.113192195932224422e+02 1.257893800772957177e-02
9.138648040054939656e+02 1.196664436609100844e-02
9.164103884177654891e+02 1.254898511631472729e-02
9.189559728300371262e+02 1.138419117119975413e-02
9.215015572423086496e+02 1.116812739774952594e-02
9.240471416545802867e+02 1.180566836514301485e-02
9.265927260668518102e+02 1.049458540362996177e-02
9.291383104791234473e+02 1.106518607407836613e-02
9.316838948913949707e+02 1.112232540147418611e-02
9.342294793036664942e+02 1.023783762707946091e-02
9.367750637159381313e+02 1.003545423826112705e-02
9.393206481282096547e+02 1.012124789238643026e-02
9.418662325404812918e+02 9.442422418103548973e-03
9.444118169527528153e+02 8.954342880270440425e-03
9.469574013650243387e+02 9.029906276724446179e-03
9.495029857772959758e+02 9.080547289596511279e-03
9.520485701895674993e+02 8.786023560386961237e-03
9.545941546018391364e+02 8.369305072344943031e-03
9.571397390141106598e+02 8.347881870105565427e-03
9.596853234263822969e+02 8.206832244056010486e-03
9.622309078386538204e+02 8.077629709000220745e-03
9.647764922509253438e+02 8.947159840915510504e-03
9.673220766631969809e+02 7.377538166685168597e-03
9.698676610754685044e+02 7.899578957441701424e-03
9.724132454877401415e+02 7.234016269408560795e-03
9.749588299000116649e+02 7.672092694915532383e-03
9.775044143122831883e+02 7.095878486669996744e-03
9.800499987245548255e+02 6.841139120464469550e-03
9.825955831368263489e+02 6.980997165372808400e-03
9.851411675490979860e+02 6.525862039906655566e-03
9.876867519613695094e+02 6.493302122673494901e-03
9.902323363736411466e+02 6.116489785108875608e-03
9.927779207859126700e+02 6.432703940012524102e-03
9.953235051981841934e+02 6.106782808163269648e-03
9.978690896104558306e+02 5.989554472107241553e-03
1.000414674022727354e+03 5.899007436763673354e-03
1.002960258434998991e+03 6.003767396374461163e-03
1.005505842847270515e+03 6.700759844442623174e-03
1.008051427259542152e+03 6.062673580578051107e-03
1.010597011671813675e+03 6.098227067755384104e-03
1.013142596084085199e+03 6.162793749801631117e-03
1.015688180496356836e+03 5.780590889668761785e-03
1.018233764908628359e+03 6.233308782934167923e-03
1.020779349320899996e+03 5.351750423905176322e-03
1.023324933733171520e+03 4.941568549939847482e-03
1.025870518145443157e+03 5.872808933215603079e-03
1.028416102557714567e+03 6.022478454730103778e-03
1.030961686969986204e+03 5.780947042401082467e-03
1.033507271382257841e+03 5.626770157600605865e-03
1.036052855794529478e+03 5.776944709685720783e-03
1.038598440206800888e+03 5.572392972534509319e-03
1.041144024619072525e+03 6.153009978841018739e-03
1.043689609031344162e+03 5.356583872079843066e-03
1.046235193443615572e+03 5.856201739941008753e-03
1.048780777855887209e+03 5.777088275125548747e-03
1.051326362268158846e+03 5.415823300088436903e-03
1.053871946680430483e+03 6.390507961469153557e-03
1.056417531092701893e+03 5.635796021502656634e-03
1.058963115504973530e+03 6.181507611644384594e-03
1.061508699917245167e+03 6.287898183750966798e-03
1.064054284329516577e+03 6.006710626777264812e-03
1.066599868741788214e+03 5.852108313633905268e-03
1.069145453154059851e+03 5.183672653186118320e-03
1.071691037566331261e+03 6.009235387351152813e-03
1.074236621978602898e+03 5.544170106849769658e-03
1.076782206390874535e+03 5.930427631198415851e-03
1.079327790803146172e+03 6.078369349990145505e-03
1.081873375215417582e+03 5.054493784618966333e-03
1.084418959627689219e+03 5.793540211739672471e-03
1.086964544039960856e+03 5.805533022960645412e-03
1.089510128452232266e+03 5.336324303971257815e-03
1.092055712864503903e+03 5.272598170608807332e-03
1.094601297276775540e+03 5.524450211362746076e-03
1.097146881689047177e+03 6.083306220557677287e-03
1.099692466101318587e+03 6.488498916090572853e-03
1.102238050513590224e+03 6.518604722274305360e-03
1.104783634925861861e+03 6.259619364781796036e-03
1.107329219338133271e+03 6.058229768767025777e-03
1.109874803750404908e+03 5.754003302868623132e-03
1.112420388162676545e+03 6.045654941600993489e-03
1.114965972574948182e+03 6.246311576099996751e-03
1.117511556987219592e+03 6.501620558025579359e-03
1.120057141399491229e+03 5.879586607844710343e-03
1.122602725811762866e+03 5.587531806380282608e-03
1.125148310224034276e+03 5.721775598902656759e-03
1.127693894636305913e+03 6.613780739476468433e-03
1.130239479048577550e+03 5.541807538264778392e-03
1.132785063460848960e+03 6.814114413421076474e-03
1.135330647873120597e+03 5.316511998523642570e-03
1.137876232285392234e+03 5.488312851391076962e-03
1.140421816697663871e+03 5.126568395406312477e-03
1.142967401109935281e+03 5.484004741639970579e-03
1.145512985522206918e+03 5.574310031936691862e-03
1.148058569934478555e+03 4.604228027283718827e-03
1.150604154346749965e+03 4.670134677083096451e-03
1.153149738759021602e+03 5.997338094435521530e-03
1.155695323171293239e+03 5.779277430901468351e-03
1.158240907583564876e+03 6.306272911050173589e-03
1.160786491995836286e+03 4.792330672009762101e-03
1.163332076408107923e+03 5.089983012232748849e-03
1.165877660820379560e+03 5.132613063167118517e-03
1.168423245232650970e+03 6.087304884555127908e-03
1.170968829644922607e+03 4.659455971851476745e-03
1.173514414057194244e+03 4.429621707661596762e-03
1.176059998469465881e+03 4.991184529388385631e-03
1.178605582881737291e+03 5.471255600827377823e-03
1.181151167294008928e+03 5.015052304956814887e-03
1.183696751706280565e+03 6.030221734718038684e-03
1.186242336118551975e+03 4.625290805036304763e-03
1.188787920530823612e+03 5.143335867554743937e-03
1.191333504943095249e+03 4.547565414373217103e-03
1.193879089355366887e+03 4.231853233695587885e-03
1.196424673767638296e+03 4.175547640745402855e-03
1.198970258179909933e+03 4.163078198807641100e-03
1.201515842592181571e+03 4.410228306679350729e-03
1.204061427004452980e+03 4.598243409663167226e-03
1.206607011416724617e+03 3.968568337900805869e-03
1.209152595828996255e+03 3.826588372254268768e-03
1.211698180241267664e+03 3.990287755808924475e-03
1.214243764653539301e+03 3.864818654380908734e-03
1.216789349065810939e+03 4.061606717967122110e-03
1.219334933478082576e+03 3.368661340324988467e-03
1.221880517890353985e+03 3.925411008454449992e-03
1.224426102302625623e+03 3.788470171622437994e-03
1.226971686714897260e+03 2.694696164882920582e-03
1.229517271127168669e+03 3.840601247986501036e-03
1.232062855539440307e+03 4.463760395180125379e-03
1.234608439951711944e+03 2.305661973781529886e-03
1.237154024363983581e+03 3.708837341859091367e-03
1.239699608776254991e+03 2.826919328243539774e-03
1.242245193188526628e+03 3.690115539023332367e-03
1.244790777600798265e+03 3.153228858834180529e-03
1.247336362013069675e+03 2.477390048467546270e-03
1.249881946425341312e+03 3.492781957962400735e-03
1.252427530837612949e+03 3.441649571096463273e-03
1.254973115249884586e+03 2.815024392839858038e-03
1.257518699662155996e+03 3.641440573421050354e-03
1.260064284074427633e+03 1.893431773117032089e-03
1.262609868486699270e+03 2.543731618791549715e-03
1.265155452898970680e+03 2.991843935326782278e-03
1.267701037311242317e+03 2.105741522253261420e-03
1.270246621723513954e+03 3.130527849409530695e-03
1.272792206135785364e+03 2.529630500716548245e-03
1.275337790548057001e+03 2.398168156396026773e-03
1.277883374960328638e+03 2.281485731953216550e-03
1.280428959372600275e+03 1.739038219786198181e-03
1.282974543784871685e+03 2.302286942995628374e-03
1.285520128197143322e+03 2.880850076403524904e-03
1.288065712609414959e+03 3.168459128246537727e-03
1.290611297021686369e+03 2.860254806975614378e-03
1.293156881433958006e+03 3.183693689526018340e-03
1.295702465846229643e+03 2.496454123558082550e-03
1.298248050258501280e+03 2.266233269619155870e-03
1.300793634670772690e+03 2.130770574202277452e-03
1.303339219083044327e+03 3.836484304458882399e-03
